account_id,month,contracted_arr,deployment_score,sustained_usage_score,technical_health_score,expansion_momentum,prs,realized_arr,prs_band,shelfware_override,flag_overage,months_in_window,months_active
ACC0165,2024-07,150000,0.8866,1.0,1.0,0.1,0.8646,129697.03,Green,False,False,1,1
ACC0166,2024-07,300000,1.0,1.0,1.0,1.0,1.0,300000.0,Green,False,True,3,3
ACC0167,2024-07,75000,0.9857,1.0,1.0,0.7,0.9643,72321.51,Green,False,False,3,3
ACC0168,2024-07,100000,0.8763,1.0,0.6,0.1,0.7805,78052.78,Yellow,False,False,1,1
ACC0169,2024-07,161368,0.7495,1.0,1.0,0.7,0.8698,140360.16,Green,False,False,3,3
ACC0170,2024-07,35000,1.0,1.0,0.52,0.1,0.814,28490.0,Green,False,True,1,1
ACC0172,2024-07,25000,0.8228,1.0,0.2,0.1,0.6791,16978.09,Yellow,False,False,1,1
ACC0173,2024-07,75000,0.8422,1.0,1.0,0.7,0.9069,68015.21,Green,False,False,4,4
ACC0174,2024-07,150000,1.0,1.0,0.6,0.1,0.83,124500.0,Green,False,True,1,1
ACC0175,2024-07,15000,1.0,1.0,1.0,0.1,0.91,13650.0,Green,False,True,2,2
ACC0177,2024-07,50000,0.8583,1.0,0.6,0.1,0.7733,38665.24,Yellow,False,False,1,1
ACC0178,2024-07,128486,0.7613,1.0,0.6,0.7,0.7945,102083.55,Yellow,False,False,3,3
ACC0179,2024-07,75000,1.0,1.0,0.84,0.1,0.878,65850.0,Green,False,True,1,1
ACC0180,2024-07,35849,0.8246,1.0,1.0,0.7,0.8998,32257.98,Green,False,False,5,5
ACC0181,2024-07,300000,0.0182,0.0,0.5,0.1,0.1173,35183.55,Red,False,False,4,4
ACC0183,2024-07,35000,0.7451,1.0,1.0,0.7,0.868,30381.05,Green,False,False,3,3
ACC0185,2024-07,5000,1.0,1.0,0.8,1.0,0.96,4800.0,Green,False,True,3,3
ACC0186,2024-07,150000,0.6953,1.0,1.0,0.4,0.8181,122717.2,Green,False,False,3,3
ACC0187,2024-07,150000,1.0,1.0,1.0,0.1,0.91,136500.0,Green,False,True,1,1
ACC0188,2024-07,85846,0.7981,1.0,0.9,0.1,0.8093,69470.93,Green,False,False,1,1
ACC0189,2024-07,100000,0.7544,1.0,0.6,0.4,0.7617,76174.48,Yellow,False,False,5,5
ACC0190,2024-07,25000,0.7994,1.0,0.9,0.7,0.8698,21743.76,Green,False,False,5,5
ACC0191,2024-07,10000,0.6789,1.0,1.0,0.4,0.8116,8115.51,Green,False,False,4,4
ACC0192,2024-07,25000,0.8179,1.0,0.8,0.7,0.8572,21429.24,Green,False,False,5,5
ACC0194,2024-07,15000,1.0,1.0,0.7,0.1,0.85,12750.0,Green,False,True,1,1
ACC0195,2024-07,200000,0.0198,0.0,0.6,0.1,0.1379,27580.21,Red,False,False,2,2
ACC0198,2024-07,10000,0.9129,1.0,1.0,0.7,0.9352,9351.55,Green,False,False,5,5
ACC0201,2024-07,200000,0.8909,1.0,0.6,0.1,0.7864,157271.75,Yellow,False,False,1,1
ACC0202,2024-07,300000,0.9502,1.0,0.84,0.1,0.8581,257421.73,Green,False,False,1,1
ACC0204,2024-07,159441,1.0,1.0,0.76,1.0,0.952,151787.83,Green,False,True,5,5
ACC0205,2024-07,15000,0.8254,1.0,0.7,0.1,0.7801,11702.16,Yellow,False,False,1,1
ACC0206,2024-07,5000,1.0,1.0,1.0,0.1,0.91,4550.0,Green,False,True,1,1
ACC0208,2024-07,10000,0.0057,0.0,0.2,0.1,0.0523,522.88,Red,False,False,4,4
ACC0209,2024-07,500000,0.8214,1.0,1.0,0.7,0.8985,449271.35,Green,False,False,5,5
ACC0210,2024-07,40657,0.3282,1.0,0.6,0.4,0.5913,24039.95,Orange,False,False,3,3
ACC0212,2024-07,35000,0.9161,1.0,1.0,0.1,0.8765,30675.94,Green,False,False,1,1
ACC0213,2024-07,88712,0.8735,1.0,1.0,0.7,0.9194,81562.24,Green,False,False,4,4
ACC0215,2024-07,300000,0.7446,1.0,1.0,0.1,0.8078,242347.8,Green,False,False,2,2
ACC0216,2024-07,150000,0.7923,1.0,0.2,0.1,0.6669,100040.45,Yellow,False,False,1,1
ACC0217,2024-07,100000,0.9294,1.0,0.7,0.7,0.8818,88175.33,Green,False,False,3,3
ACC0218,2024-07,15000,0.8071,1.0,1.0,0.1,0.8328,12492.54,Green,False,False,1,1
ACC0219,2024-07,107476,0.8832,1.0,1.0,0.7,0.9233,99230.73,Green,False,False,4,4
ACC0220,2024-07,75000,0.8242,1.0,0.76,0.1,0.7917,59375.93,Yellow,False,False,1,1
ACC0221,2024-07,190510,0.7301,1.0,1.0,0.1,0.8021,152799.82,Green,False,False,2,2
ACC0222,2024-07,100000,0.8732,1.0,1.0,0.7,0.9193,91927.25,Green,False,False,3,3
ACC0223,2024-07,25000,0.7532,1.0,0.6,0.1,0.7313,18282.2,Yellow,False,False,1,1
ACC0226,2024-07,150000,0.9167,1.0,1.0,0.7,0.9367,140500.0,Green,False,False,4,4
ACC0227,2024-07,15000,0.6675,1.0,1.0,0.1,0.777,11655.08,Yellow,False,False,1,1
ACC0228,2024-07,10000,0.8509,1.0,0.2,0.1,0.6904,6903.55,Yellow,False,False,1,1
ACC0229,2024-07,73940,0.9143,1.0,0.6,0.7,0.8557,63271.93,Green,False,False,3,3
ACC0230,2024-07,200000,0.0,0.0,1.0,0.1,0.0,0.0,Red,True,False,1,4
ACC0231,2024-07,150000,0.7931,1.0,1.0,0.1,0.8272,124083.82,Green,False,False,1,1
ACC0232,2024-07,124862,0.8435,1.0,0.52,0.7,0.8114,101314.86,Green,False,False,4,4
ACC0233,2024-07,15000,0.6653,1.0,1.0,0.1,0.7761,11641.88,Yellow,False,False,1,1
ACC0234,2024-07,5000,0.7375,1.0,1.0,0.4,0.835,4175.07,Green,False,False,3,3
ACC0235,2024-07,300000,0.8829,1.0,1.0,0.7,0.9232,276952.0,Green,False,False,4,4
ACC0236,2024-07,150000,0.6457,1.0,0.68,0.4,0.7343,110144.08,Yellow,False,False,5,5
ACC0237,2024-07,75638,0.0,0.0,0.6,0.1,0.0,0.0,Red,True,False,1,1
ACC0238,2024-07,100000,0.732,1.0,1.0,0.1,0.8028,80278.4,Green,False,False,1,1
ACC0240,2024-07,5000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,1
ACC0241,2024-07,35000,1.0,1.0,0.6,1.0,0.92,32200.0,Green,False,True,3,3
ACC0242,2024-07,10000,0.7649,1.0,1.0,0.1,0.816,8159.74,Green,False,False,1,1
ACC0244,2024-07,100000,0.009,0.0,0.6,0.1,0.1336,13361.03,Red,False,False,1,1
ACC0245,2024-07,15000,1.0,1.0,1.0,0.1,0.91,13650.0,Green,False,True,2,2
ACC0246,2024-07,200000,0.74,1.0,1.0,0.4,0.836,167198.3,Green,False,False,3,3
ACC0251,2024-07,5000,0.7121,1.0,1.0,0.1,0.7948,3974.24,Yellow,False,False,1,1
ACC0253,2024-07,50000,1.0,1.0,0.6,1.0,0.92,46000.0,Green,False,True,5,5
ACC0254,2024-07,194563,0.0599,0.0,1.0,0.1,0.234,45519.2,Red,False,False,4,4
ACC0255,2024-07,15000,1.0,1.0,1.0,0.1,0.91,13650.0,Green,False,True,1,1
ACC0258,2024-07,196326,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,5
ACC0259,2024-07,150000,0.4587,1.0,1.0,0.4,0.7235,108524.86,Yellow,False,False,5,5
ACC0261,2024-07,10000,0.8705,1.0,1.0,0.1,0.8582,8582.09,Green,False,False,1,1
ACC0262,2024-07,50000,0.7652,1.0,0.6,0.7,0.7961,39803.94,Yellow,False,False,5,5
ACC0263,2024-07,75000,0.8754,1.0,1.0,0.7,0.9202,69011.3,Green,False,False,5,5
ACC0264,2024-07,35000,1.0,1.0,0.6,0.1,0.83,29050.0,Green,False,True,1,1
ACC0267,2024-07,25000,0.8086,1.0,1.0,0.1,0.8334,20835.7,Green,False,False,1,1
ACC0269,2024-07,25000,0.7265,1.0,1.0,0.4,0.8306,20764.66,Green,False,False,5,5
ACC0270,2024-07,15000,0.7203,1.0,0.6,0.4,0.7481,11222.08,Yellow,False,False,4,4
ACC0272,2024-07,10000,0.8285,1.0,0.6,0.7,0.8214,8214.05,Green,False,False,3,3
ACC0273,2024-07,50000,0.8156,1.0,1.0,0.1,0.8362,41811.48,Green,False,False,1,1
ACC0274,2024-07,5000,0.0193,0.0,0.6,0.1,0.1377,688.63,Red,False,False,1,1
ACC0275,2024-07,119638,0.8621,1.0,1.0,0.1,0.8548,102270.03,Green,False,False,1,1
ACC0276,2024-07,50000,0.0164,0.0,0.4,0.1,0.0966,4828.33,Red,False,False,1,1
ACC0277,2024-07,15000,0.7953,1.0,0.8,0.7,0.8481,12721.62,Green,False,False,5,5
ACC0278,2024-07,150000,0.7067,1.0,1.0,0.1,0.7927,118901.01,Yellow,False,False,1,1
ACC0279,2024-07,100000,0.769,1.0,1.0,0.7,0.8776,87758.84,Green,False,False,5,5
ACC0282,2024-07,50000,1.0,1.0,0.6,0.1,0.83,41500.0,Green,False,True,2,2
ACC0283,2024-07,200000,0.7899,1.0,1.0,0.1,0.8259,165188.25,Green,False,False,1,1
ACC0285,2024-07,100000,1.0,1.0,1.0,0.1,0.91,91000.0,Green,False,True,1,1
ACC0286,2024-07,15000,0.8918,1.0,1.0,0.7,0.9267,13900.72,Green,False,False,4,4
ACC0287,2024-07,10000,0.0143,0.0,0.52,0.1,0.1197,1197.26,Red,False,False,1,1
ACC0291,2024-07,50000,0.0,0.0,0.3,0.1,0.0,0.0,Red,True,False,1,1
ACC0292,2024-07,10000,1.0,1.0,1.0,1.0,1.0,10000.0,Green,False,True,4,4
ACC0293,2024-07,300000,1.0,1.0,1.0,1.0,1.0,300000.0,Green,False,True,3,3
ACC0294,2024-07,200000,0.7921,1.0,1.0,0.7,0.8868,177364.42,Green,False,False,4,4
ACC0295,2024-07,10000,0.8637,1.0,1.0,0.1,0.8555,8554.78,Green,False,False,1,1
ACC0296,2024-07,5000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,1
ACC0297,2024-07,150000,0.9101,1.0,1.0,0.1,0.8741,131108.11,Green,False,False,1,1
ACC0299,2024-07,50000,0.0194,0.0,0.2,0.1,0.0578,2887.85,Red,False,False,1,1
ACC0300,2024-07,150000,1.0,1.0,0.76,1.0,0.952,142800.0,Green,False,True,3,3
ACC0301,2024-07,200000,0.0075,0.0,0.6,0.1,0.133,26603.19,Red,False,False,2,2
ACC0303,2024-07,10000,0.7398,1.0,0.2,0.1,0.6459,6459.18,Yellow,False,False,1,1
ACC0305,2024-07,100000,0.9197,1.0,1.0,0.7,0.9379,93787.26,Green,False,False,5,5
ACC0306,2024-07,5000,1.0,1.0,1.0,1.0,1.0,5000.0,Green,False,True,5,5
ACC0307,2024-07,50000,0.8915,1.0,0.9,0.7,0.9066,45330.48,Green,False,False,5,5
ACC0308,2024-07,75000,0.7523,1.0,0.84,0.7,0.8389,62918.55,Green,False,False,3,3
ACC0309,2024-07,161348,0.0,0.0,0.4,0.1,0.0,0.0,Red,True,False,1,5
ACC0313,2024-07,25000,0.7228,1.0,1.0,0.4,0.8291,20728.44,Green,False,False,3,3
ACC0315,2024-07,300000,1.0,1.0,1.0,1.0,1.0,300000.0,Green,False,True,3,3
ACC0316,2024-07,100000,0.7298,1.0,1.0,0.1,0.8019,80190.87,Green,False,False,1,1
ACC0317,2024-07,100000,0.0169,0.0,0.3,0.1,0.0768,7676.9,Red,False,False,1,1
ACC0318,2024-07,15000,1.0,1.0,0.6,1.0,0.92,13800.0,Green,False,True,3,3
ACC0319,2024-07,25000,0.9626,1.0,0.2,0.1,0.735,18375.7,Yellow,False,False,1,1
ACC0320,2024-07,150000,0.8154,1.0,0.2,0.1,0.6762,101423.53,Yellow,False,False,1,1
ACC0321,2024-07,25000,1.0,1.0,1.0,0.1,0.91,22750.0,Green,False,True,1,1
ACC0327,2024-07,200000,0.6688,1.0,0.2,0.1,0.6175,123505.51,Yellow,False,False,1,1
ACC0329,2024-07,15000,0.7374,1.0,1.0,0.7,0.865,12974.5,Green,False,False,5,5
ACC0330,2024-07,196487,1.0,1.0,1.0,1.0,1.0,196487.0,Green,False,True,3,3
ACC0331,2024-07,300000,0.6971,1.0,0.9,0.1,0.7689,230655.2,Yellow,False,False,1,1
ACC0332,2024-07,150000,1.0,1.0,0.9,1.0,0.98,147000.0,Green,False,True,4,4
ACC0335,2024-07,150000,1.0,1.0,1.0,0.1,0.91,136500.0,Green,False,True,1,1
ACC0336,2024-07,384405,0.3869,1.0,0.8,0.4,0.6548,251690.67,Yellow,False,False,5,5
ACC0338,2024-07,25000,0.8385,1.0,1.0,0.1,0.8454,21135.09,Green,False,False,1,1
ACC0341,2024-07,150000,1.0,1.0,1.0,0.1,0.91,136500.0,Green,False,True,2,2
ACC0342,2024-07,10000,0.9276,1.0,1.0,0.7,0.941,9410.41,Green,False,False,5,5
ACC0343,2024-07,105890,0.6784,1.0,1.0,0.4,0.8114,85913.94,Green,False,False,3,3
ACC0345,2024-07,10000,0.8838,1.0,1.0,0.7,0.9235,9235.02,Green,False,False,3,3
ACC0347,2024-07,10000,0.8651,1.0,0.7,0.1,0.796,7960.4,Yellow,False,False,1,1
ACC0348,2024-07,10000,1.0,1.0,1.0,1.0,1.0,10000.0,Green,False,True,3,3
ACC0349,2024-07,150000,0.8274,1.0,1.0,0.1,0.841,126145.06,Green,False,False,1,1
ACC0350,2024-07,10000,0.6691,1.0,1.0,0.4,0.8076,8076.38,Green,False,False,5,5
ACC0352,2024-07,100000,0.6759,1.0,0.6,0.4,0.7303,73034.13,Yellow,False,False,4,4
ACC0353,2024-07,10000,0.8769,1.0,1.0,0.1,0.8608,8607.77,Green,False,False,2,2
ACC0354,2024-07,100000,0.8279,1.0,1.0,0.7,0.9012,90115.08,Green,False,False,5,5
ACC0355,2024-07,26601,1.0,1.0,1.0,0.1,0.91,24206.91,Green,False,True,1,1
ACC0356,2024-07,100000,0.7385,1.0,0.6,0.1,0.7254,72540.39,Yellow,False,False,1,1
ACC0358,2024-07,35000,1.0,1.0,1.0,1.0,1.0,35000.0,Green,False,True,3,3
ACC0359,2024-07,35000,0.7738,1.0,0.2,0.1,0.6595,23083.19,Yellow,False,False,1,1
ACC0360,2024-07,200000,0.878,1.0,0.6,0.1,0.7812,156240.75,Yellow,False,False,2,2
ACC0361,2024-07,35000,1.0,1.0,0.9,0.1,0.89,31150.0,Green,False,True,1,1
ACC0362,2024-07,115604,0.7845,1.0,1.0,0.7,0.8838,102170.39,Green,False,False,4,4
ACC0364,2024-07,200000,0.7792,1.0,1.0,0.7,0.8817,176337.4,Green,False,False,5,5
ACC0365,2024-07,150000,0.8076,1.0,1.0,0.7,0.893,133956.73,Green,False,False,3,3
ACC0367,2024-07,15000,0.8163,1.0,1.0,0.1,0.8365,12547.76,Green,False,False,2,2
ACC0369,2024-07,10000,0.7868,1.0,1.0,0.1,0.8247,8247.37,Green,False,False,1,1
ACC0372,2024-07,75000,0.8223,1.0,1.0,0.1,0.8389,62918.57,Green,False,False,1,1
ACC0373,2024-07,25000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,1
ACC0374,2024-07,25000,0.7768,1.0,0.7,0.4,0.7907,19767.98,Yellow,False,False,3,3
ACC0377,2024-07,300000,0.7335,1.0,0.6,0.1,0.7234,217021.94,Yellow,False,False,1,1
ACC0379,2024-07,150000,0.6901,1.0,1.0,0.1,0.786,117904.22,Yellow,False,False,1,1
ACC0380,2024-07,200000,0.794,1.0,0.7,0.1,0.7676,153523.92,Yellow,False,False,1,1
ACC0382,2024-07,200000,0.737,1.0,0.84,0.1,0.7728,154556.01,Yellow,False,False,2,2
ACC0383,2024-07,100000,0.7471,1.0,0.2,0.1,0.6488,64882.45,Yellow,False,False,1,1
ACC0384,2024-07,75000,0.8002,1.0,1.0,0.1,0.8301,62256.21,Green,False,False,1,1
ACC0386,2024-07,200000,0.9688,1.0,0.8,0.1,0.8575,171506.87,Green,False,False,1,1
ACC0387,2024-07,15000,0.7079,1.0,1.0,0.1,0.7932,11897.67,Yellow,False,False,2,2
ACC0388,2024-07,35000,0.7605,1.0,0.6,0.1,0.7342,25697.17,Yellow,False,False,1,1
ACC0389,2024-07,15000,0.0,0.0,0.3,0.1,0.0,0.0,Red,True,False,1,1
ACC0390,2024-07,5000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,2
ACC0392,2024-07,25000,0.6558,1.0,1.0,0.1,0.7723,19307.62,Yellow,False,False,1,1
ACC0394,2024-07,25000,1.0,1.0,1.0,0.1,0.91,22750.0,Green,False,True,1,1
ACC0396,2024-07,10000,0.7851,1.0,0.2,0.1,0.664,6640.5,Yellow,False,False,1,1
ACC0397,2024-07,181939,0.7963,1.0,1.0,0.1,0.8285,150736.72,Green,False,False,1,1
ACC0398,2024-07,150000,1.0,1.0,0.6,1.0,0.92,138000.0,Green,False,True,4,4
ACC0401,2024-07,75000,0.8906,1.0,0.6,0.1,0.7862,58968.02,Yellow,False,False,1,1
ACC0402,2024-07,177897,0.7003,1.0,1.0,0.1,0.7901,140558.79,Yellow,False,False,2,2
ACC0403,2024-07,100000,0.7495,1.0,0.6,0.1,0.7298,72980.73,Yellow,False,False,1,1
ACC0404,2024-07,25000,0.0,0.0,0.52,0.1,0.0,0.0,Red,True,False,1,3
ACC0405,2024-07,500000,0.7506,1.0,0.2,0.1,0.6502,325110.57,Yellow,False,False,1,1
ACC0406,2024-07,200000,0.7162,1.0,0.6,0.4,0.7465,149299.27,Yellow,False,False,5,5
ACC0407,2024-07,150000,0.7983,1.0,0.6,0.1,0.7493,112399.49,Yellow,False,False,1,1
ACC0408,2024-07,25000,0.7527,1.0,1.0,0.7,0.8711,21777.23,Green,False,False,4,4
ACC0409,2024-07,10000,0.7535,1.0,1.0,0.1,0.8114,8114.15,Green,False,False,1,1
ACC0411,2024-07,300000,0.7979,1.0,1.0,0.1,0.8292,248751.69,Green,False,False,1,1
ACC0413,2024-07,15000,0.8913,1.0,0.8,0.1,0.8265,12397.65,Green,False,False,2,2
ACC0414,2024-07,15000,0.8098,1.0,0.8,0.1,0.7939,11909.04,Yellow,False,False,2,2
ACC0416,2024-07,25000,0.8048,1.0,1.0,0.1,0.8319,20797.99,Green,False,False,1,1
ACC0418,2024-07,200000,0.8198,1.0,1.0,0.1,0.8379,167581.06,Green,False,False,1,1
ACC0419,2024-07,100000,1.0,1.0,0.8,1.0,0.96,96000.0,Green,False,True,3,3
ACC0420,2024-07,10000,0.7942,1.0,1.0,0.7,0.8877,8876.99,Green,False,False,4,4
ACC0422,2024-07,150000,0.6974,1.0,1.0,0.1,0.789,118346.98,Yellow,False,False,2,2
ACC0423,2024-07,15000,0.6806,1.0,0.7,0.1,0.7222,10833.51,Yellow,False,False,1,1
ACC0424,2024-07,118947,0.5087,1.0,0.6,0.4,0.6635,78918.89,Yellow,False,False,5,5
ACC0426,2024-07,15000,0.9369,1.0,1.0,0.1,0.8848,13271.28,Green,False,False,2,2
ACC0427,2024-07,15000,0.8293,1.0,0.6,0.1,0.7617,11425.85,Yellow,False,False,2,2
ACC0428,2024-07,50000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,5
ACC0429,2024-07,150000,0.7144,1.0,1.0,0.4,0.8258,123863.95,Green,False,False,4,4
ACC0430,2024-07,10000,1.0,1.0,0.2,0.1,0.75,7500.0,Yellow,False,True,1,1
ACC0431,2024-07,5000,1.0,1.0,0.6,0.1,0.83,4150.0,Green,False,True,1,1
ACC0433,2024-07,25000,0.0174,0.0,0.36,0.1,0.089,2224.45,Red,False,False,4,4
ACC0434,2024-07,50000,1.0,1.0,1.0,1.0,1.0,50000.0,Green,False,True,3,3
ACC0435,2024-07,150000,0.8743,1.0,1.0,0.7,0.9197,137960.86,Green,False,False,6,6
ACC0436,2024-07,61661,0.9054,1.0,1.0,0.1,0.8722,53778.52,Green,False,False,1,1
ACC0437,2024-07,50000,0.8538,1.0,0.8,0.7,0.8715,43576.28,Green,False,False,3,3
ACC0438,2024-07,5000,0.7753,1.0,1.0,0.1,0.8201,4100.66,Green,False,False,1,1
ACC0441,2024-07,5000,0.8312,1.0,0.6,0.1,0.7625,3812.4,Yellow,False,False,2,2
ACC0442,2024-07,35000,0.818,1.0,1.0,0.1,0.8372,29302.25,Green,False,False,1,1
ACC0443,2024-07,25000,0.0,0.0,1.0,0.1,0.0,0.0,Red,True,False,1,1
ACC0444,2024-07,100000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,1
ACC0445,2024-07,5000,0.86,1.0,1.0,0.7,0.914,4570.0,Green,False,False,5,5
ACC0446,2024-07,50000,0.834,1.0,0.36,0.7,0.7756,38779.84,Yellow,False,False,4,4
ACC0448,2024-07,150000,0.7618,1.0,1.0,0.1,0.8147,122208.45,Green,False,False,2,2
ACC0450,2024-07,5000,1.0,1.0,1.0,1.0,1.0,5000.0,Green,False,True,5,5
ACC0451,2024-07,25000,0.0086,0.0,0.7,0.1,0.1534,3835.51,Red,False,False,3,3
ACC0453,2024-07,100000,0.0092,0.0,0.2,0.1,0.0537,5366.92,Red,False,False,3,3
ACC0454,2024-07,100000,0.8359,1.0,1.0,0.7,0.9044,90436.2,Green,False,False,5,5
ACC0455,2024-07,134823,0.8247,1.0,1.0,0.1,0.8399,113232.72,Green,False,False,1,1
ACC0457,2024-07,25000,0.7268,1.0,0.2,0.1,0.6407,16018.47,Yellow,False,False,2,2
ACC0458,2024-07,15000,0.0052,0.0,0.2,0.1,0.0521,780.97,Red,False,False,1,1
ACC0459,2024-07,100000,1.0,1.0,1.0,1.0,1.0,100000.0,Green,False,True,5,5
ACC0460,2024-07,127895,0.6649,1.0,1.0,0.4,0.8059,103075.86,Green,False,False,5,5
ACC0461,2024-07,193354,0.1717,0.0,1.0,0.1,0.2787,53881.83,Red,False,False,1,1
ACC0463,2024-07,15000,0.9087,1.0,1.0,0.7,0.9335,14002.01,Green,False,False,4,4
ACC0464,2024-07,75000,1.0,1.0,0.6,0.1,0.83,62250.0,Green,False,True,1,1
ACC0465,2024-07,100000,0.7583,1.0,1.0,0.1,0.8133,81333.64,Green,False,False,1,1
ACC0470,2024-07,15000,0.7112,1.0,1.0,0.4,0.8245,12366.9,Green,False,False,3,3
ACC0473,2024-07,200000,0.8271,1.0,1.0,0.1,0.8408,168169.41,Green,False,False,1,1
ACC0474,2024-07,50000,0.8876,1.0,0.84,0.1,0.833,41651.94,Green,False,False,2,2
ACC0475,2024-07,200000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,4
ACC0476,2024-07,10000,0.8525,1.0,1.0,0.1,0.851,8510.01,Green,False,False,1,1
ACC0477,2024-07,99932,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,3
ACC0479,2024-07,25000,0.8508,1.0,1.0,0.1,0.8503,21257.53,Green,False,False,1,1
ACC0480,2024-07,35000,1.0,1.0,1.0,0.1,0.91,31850.0,Green,False,True,2,2
ACC0481,2024-07,15000,0.6982,1.0,1.0,0.4,0.8193,12289.09,Green,False,False,5,5
ACC0482,2024-07,15000,0.0132,0.0,1.0,0.1,0.2153,3228.95,Red,False,False,1,1
ACC0483,2024-07,100000,0.7026,1.0,0.6,0.1,0.711,71102.15,Yellow,False,False,1,1
ACC0485,2024-07,200000,0.4893,1.0,1.0,0.4,0.7357,147146.58,Yellow,False,False,5,5
ACC0486,2024-07,300000,0.726,1.0,0.2,0.4,0.6704,201115.26,Yellow,False,False,3,3
ACC0487,2024-07,35000,0.7402,1.0,0.76,0.7,0.8181,28632.95,Green,False,False,3,3
ACC0490,2024-07,150000,0.7637,1.0,1.0,0.1,0.8155,122322.92,Green,False,False,1,1
ACC0491,2024-07,10000,0.7092,1.0,0.6,0.7,0.7737,7736.88,Yellow,False,False,4,4
ACC0492,2024-07,35000,0.7717,1.0,0.2,0.1,0.6587,23053.25,Yellow,False,False,1,1
ACC0493,2024-07,15000,0.7068,1.0,1.0,0.4,0.8227,12340.56,Green,False,False,4,4
ACC0494,2024-07,50000,0.6997,1.0,0.8,0.1,0.7499,37494.29,Yellow,False,False,2,2
ACC0495,2024-07,50000,1.0,1.0,1.0,1.0,1.0,50000.0,Green,False,True,3,3
ACC0496,2024-07,51674,1.0,1.0,0.68,0.1,0.846,43716.2,Green,False,True,1,1
ACC0497,2024-07,100000,0.7451,1.0,0.9,0.1,0.788,78803.04,Yellow,False,False,1,1
ACC0498,2024-07,15000,0.8413,1.0,0.7,0.1,0.7865,11797.9,Yellow,False,False,1,1
ACC0499,2024-07,35000,0.7632,1.0,1.0,0.7,0.8753,30635.13,Green,False,False,5,5
ACC0500,2024-07,15000,0.6962,1.0,0.6,0.1,0.7085,10627.41,Yellow,False,False,1,1
ACC0501,2024-07,50000,0.0102,0.0,0.2,0.1,0.0541,2704.69,Red,False,False,1,1
ACC0502,2024-07,25000,1.0,1.0,1.0,0.1,0.91,22750.0,Green,False,True,2,2
ACC0504,2024-07,15000,0.7789,1.0,0.6,0.1,0.7416,11123.64,Yellow,False,False,1,1
ACC0505,2024-07,10000,0.7,1.0,1.0,0.1,0.79,7900.0,Yellow,False,False,1,1
ACC0506,2024-07,15000,0.0198,0.0,0.9,0.1,0.1979,2968.54,Red,False,False,1,1
ACC0509,2024-07,100000,0.9146,1.0,1.0,0.7,0.9358,93583.32,Green,False,False,5,5
ACC0510,2024-07,150000,0.6682,1.0,1.0,0.1,0.7773,116594.94,Yellow,False,False,1,1
ACC0511,2024-07,25000,0.9334,1.0,1.0,0.1,0.8834,22084.35,Green,False,False,1,1
ACC0512,2024-07,35000,0.6916,1.0,1.0,0.1,0.7866,27532.24,Yellow,False,False,2,2
ACC0513,2024-07,300000,0.6972,1.0,1.0,0.4,0.8189,245661.65,Green,False,False,5,5
ACC0514,2024-07,5000,0.7205,1.0,0.2,0.4,0.6682,3340.91,Yellow,False,False,4,4
ACC0516,2024-07,150000,0.8295,1.0,1.0,0.1,0.8418,126267.07,Green,False,False,1,1
ACC0517,2024-07,193874,0.9343,1.0,0.6,0.7,0.8637,167455.01,Green,False,False,3,3
ACC0518,2024-07,75000,0.0088,0.0,0.6,0.1,0.1335,10014.45,Red,False,False,1,1
ACC0520,2024-07,35000,0.6801,1.0,1.0,0.1,0.782,27371.63,Yellow,False,False,1,1
ACC0521,2024-07,25000,0.8234,1.0,0.6,0.7,0.8193,20483.55,Green,False,False,4,4
ACC0522,2024-07,10000,0.8592,1.0,0.6,0.1,0.7737,7736.96,Yellow,False,False,1,1
ACC0523,2024-07,15000,0.7586,1.0,0.6,0.1,0.7334,11001.42,Yellow,False,False,1,1
ACC0524,2024-07,300000,0.6928,1.0,1.0,0.1,0.7871,236136.04,Yellow,False,False,2,2
ACC0525,2024-07,300000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,2
ACC0526,2024-07,15000,0.738,1.0,1.0,0.7,0.8652,12977.97,Green,False,False,3,3
ACC0528,2024-07,25000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,3
ACC0530,2024-07,15920,0.6742,1.0,1.0,0.4,0.8097,12890.16,Green,False,False,4,4
ACC0531,2024-07,35000,1.0,1.0,0.92,0.1,0.894,31290.0,Green,False,True,1,1
ACC0535,2024-07,100000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,2
ACC0536,2024-07,35000,0.6656,1.0,1.0,0.1,0.7762,27168.27,Yellow,False,False,1,1
ACC0537,2024-07,10000,0.748,1.0,1.0,0.4,0.8392,8391.87,Green,False,False,4,4
ACC0541,2024-07,10000,0.8237,1.0,0.9,0.1,0.8195,8194.7,Green,False,False,1,1
